name	track_number	disc_number	album_id	album_name	album_artist	id	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	time_signature	uri	analysis_url
Alto en la Torre	8	NA	5gdnkkysIjUUBh8Ksk7GmW	Rasguña Las Piedras	Sui Generis	0662WWaCZ5jMAfDGjpl84j	0.273	0.252	2	-11.075	1	0.0295	0.845	3.83e-05	0.197	0.105	83.414	280227	4	spotify:track:0662WWaCZ5jMAfDGjpl84j	https://api.spotify.com/v1/audio-analysis/0662WWaCZ5jMAfDGjpl84j
Fabricante De Mentiras	9	NA	5gdnkkysIjUUBh8Ksk7GmW	Rasguña Las Piedras	Sui Generis	0TzViuNOxWUqvpR5aBREAi	0.282	0.28	2	-14.09	1	0.0313	0.362	0	0.469	0.271	134.429	292133	4	spotify:track:0TzViuNOxWUqvpR5aBREAi	https://api.spotify.com/v1/audio-analysis/0TzViuNOxWUqvpR5aBREAi
El Fantasma de Canterville (En Vivo)	10	NA	5gdnkkysIjUUBh8Ksk7GmW	Rasguña Las Piedras	Sui Generis	5ADTsR9lFzyMaS9L879jkZ	0.487	0.382	7	-12.982	1	0.0308	0.684	0	0.475	0.452	111.055	237440	4	spotify:track:5ADTsR9lFzyMaS9L879jkZ	https://api.spotify.com/v1/audio-analysis/5ADTsR9lFzyMaS9L879jkZ
Un Hada, un Cisne (En Vivo)	1	NA	5m4CVOIBGZeZnOviWzG3L8	Adios Sui Generis Vol. II	Sui Generis	5szhB0Q15WTCkshsohogyJ	0.451	0.517	2	-16.21	1	0.0767	0.183	0.49	0.137	0.237	110.637	1648600	4	spotify:track:5szhB0Q15WTCkshsohogyJ	https://api.spotify.com/v1/audio-analysis/5szhB0Q15WTCkshsohogyJ
Pequeñas Delicias de la Vida Conyugal (En Vivo)	2	NA	5m4CVOIBGZeZnOviWzG3L8	Adios Sui Generis Vol. II	Sui Generis	6kWkEtPDcq54OSg7OO3dEv	0.455	0.755	9	-11.98	0	0.194	0.0409	0.00981	0.658	0.79	111.345	231000	4	spotify:track:6kWkEtPDcq54OSg7OO3dEv	https://api.spotify.com/v1/audio-analysis/6kWkEtPDcq54OSg7OO3dEv
Tango en Segunda (En Vivo)	3	NA	5m4CVOIBGZeZnOviWzG3L8	Adios Sui Generis Vol. II	Sui Generis	0dDBsawyebCvV5mT755XhU	0.344	0.367	9	-16.073	0	0.0481	0.372	0.282	0.0857	0.0893	136.935	660600	4	spotify:track:0dDBsawyebCvV5mT755XhU	https://api.spotify.com/v1/audio-analysis/0dDBsawyebCvV5mT755XhU
Rasguña las Piedras (En Vivo)	4	NA	5m4CVOIBGZeZnOviWzG3L8	Adios Sui Generis Vol. II	Sui Generis	6qX6RXG9g5dOjxB6ek5zdJ	0.333	0.624	7	-12.579	1	0.136	0.39	0	0.968	0.354	90.024	236493	3	spotify:track:6qX6RXG9g5dOjxB6ek5zdJ	https://api.spotify.com/v1/audio-analysis/6qX6RXG9g5dOjxB6ek5zdJ
Blues del Levante (En Vivo)	5	NA	5m4CVOIBGZeZnOviWzG3L8	Adios Sui Generis Vol. II	Sui Generis	5KIgl2XciNeJ9c2UL0tfeF	0.321	0.88	9	-12.978	1	0.194	0.0393	0.331	0.409	0.374	139.59	336813	4	spotify:track:5KIgl2XciNeJ9c2UL0tfeF	https://api.spotify.com/v1/audio-analysis/5KIgl2XciNeJ9c2UL0tfeF
Instituciones - En Vivo	1	NA	4vW1SPHPXWIQ781Rb3cVbF	Adiós Sui Generis Vol.I	Sui Generis	2H1cyilUsxFBC01Pm0jJP2	0.292	0.497	4	-14.482	0	0.084	0.298	0.00414	0.355	0.146	126.152	515000	4	spotify:track:2H1cyilUsxFBC01Pm0jJP2	https://api.spotify.com/v1/audio-analysis/2H1cyilUsxFBC01Pm0jJP2
La Fuga Del Paralítico - En Vivo	2	NA	4vW1SPHPXWIQ781Rb3cVbF	Adiós Sui Generis Vol.I	Sui Generis	19HahPQLWlXiRdODdPxr8t	0.458	0.626	2	-13.82	1	0.0555	0.0931	0.662	0.259	0.46	93.355	456333	4	spotify:track:19HahPQLWlXiRdODdPxr8t	https://api.spotify.com/v1/audio-analysis/19HahPQLWlXiRdODdPxr8t
Natalio Ruiz, El Hombrecito Del Sombrero Gris - En Vivo	3	NA	4vW1SPHPXWIQ781Rb3cVbF	Adiós Sui Generis Vol.I	Sui Generis	5thYLSIwvgS6wpJWpu8WXL	0.188	0.295	0	-14.028	1	0.0518	0.602	8.06e-05	0.948	0.135	80.865	366000	1	spotify:track:5thYLSIwvgS6wpJWpu8WXL	https://api.spotify.com/v1/audio-analysis/5thYLSIwvgS6wpJWpu8WXL
Confesiones De Invierno - En vivo	4	NA	4vW1SPHPXWIQ781Rb3cVbF	Adiós Sui Generis Vol.I	Sui Generis	7802aIsnTiFQjXztmfImvp	0.341	0.243	7	-16.527	1	0.0485	0.705	0	0.882	0.34	94.914	297467	4	spotify:track:7802aIsnTiFQjXztmfImvp	https://api.spotify.com/v1/audio-analysis/7802aIsnTiFQjXztmfImvp
Cancion Para Mi Muerte - En vivo	5	NA	4vW1SPHPXWIQ781Rb3cVbF	Adiós Sui Generis Vol.I	Sui Generis	16C986QwdOCct6VJQt4q2d	0.359	0.334	7	-13	1	0.0337	0.789	0	0.71	0.256	125.758	234533	4	spotify:track:16C986QwdOCct6VJQt4q2d	https://api.spotify.com/v1/audio-analysis/16C986QwdOCct6VJQt4q2d
La Niña Juega En El Gran Jardín - En Vivo	6	NA	4vW1SPHPXWIQ781Rb3cVbF	Adiós Sui Generis Vol.I	Sui Generis	42PnytWMpXLIHVSg8jiBFr	0.335	0.0752	2	-23.568	1	0.0417	0.558	0	0.13	0.265	112.781	345493	5	spotify:track:42PnytWMpXLIHVSg8jiBFr	https://api.spotify.com/v1/audio-analysis/42PnytWMpXLIHVSg8jiBFr
Zapando Con La Gente - En vivo	7	NA	4vW1SPHPXWIQ781Rb3cVbF	Adiós Sui Generis Vol.I	Sui Generis	7vtW7VB1AWffUsYsqxoB3l	0.361	0.623	7	-12.41	1	0.11	0.274	5.16e-05	0.382	0.297	129.76	269840	4	spotify:track:7vtW7VB1AWffUsYsqxoB3l	https://api.spotify.com/v1/audio-analysis/7vtW7VB1AWffUsYsqxoB3l
Aprendizaje - En Vivo	8	NA	4vW1SPHPXWIQ781Rb3cVbF	Adiós Sui Generis Vol.I	Sui Generis	1swsREn5YJiWxJ850CJome	0.385	0.333	7	-15.221	1	0.0363	0.283	0.000742	0.2	0.292	115.506	255173	4	spotify:track:1swsREn5YJiWxJ850CJome	https://api.spotify.com/v1/audio-analysis/1swsREn5YJiWxJ850CJome
Cuando Ya Me Empiece a Quedar Solo (En Vivo)	1	NA	3sIdQMiRs8LpbEUNmVJtGu	Adios Sui Generis Vol III	Sui Generis	2U5f3Nvz1a8abpwjT8cqXC	0.305	0.113	7	-16.675	0	0.0367	0.738	6.26e-06	0.396	0.136	104.976	335333	4	spotify:track:2U5f3Nvz1a8abpwjT8cqXC	https://api.spotify.com/v1/audio-analysis/2U5f3Nvz1a8abpwjT8cqXC
Nena (En Vivo)	2	NA	3sIdQMiRs8LpbEUNmVJtGu	Adios Sui Generis Vol III	Sui Generis	63J9TquUM5nwtqIAWt2RIB	0.344	0.238	11	-15.664	1	0.037	0.602	0.000417	0.114	0.0736	147.321	487000	4	spotify:track:63J9TquUM5nwtqIAWt2RIB	https://api.spotify.com/v1/audio-analysis/63J9TquUM5nwtqIAWt2RIB
Bubulina (En Vivo)	3	NA	3sIdQMiRs8LpbEUNmVJtGu	Adios Sui Generis Vol III	Sui Generis	08x40uSvpUB3WFBvc31RSq	0.327	0.305	9	-15.235	0	0.0392	0.48	0.000316	0.89	0.0509	124.001	319000	3	spotify:track:08x40uSvpUB3WFBvc31RSq	https://api.spotify.com/v1/audio-analysis/08x40uSvpUB3WFBvc31RSq
Fabricante de Mentiras (En Vivo)	4	NA	3sIdQMiRs8LpbEUNmVJtGu	Adios Sui Generis Vol III	Sui Generis	2gCvh8N1JIYFiyQfqPasnc	0.302	0.23	2	-18.77	1	0.0414	0.484	0	0.446	0.251	133.767	351000	4	spotify:track:2gCvh8N1JIYFiyQfqPasnc	https://api.spotify.com/v1/audio-analysis/2gCvh8N1JIYFiyQfqPasnc
El Fantasma de Canterville (En Vivo)	5	NA	3sIdQMiRs8LpbEUNmVJtGu	Adios Sui Generis Vol III	Sui Generis	0QmhPQpdZzRqypsR7Ohndy	0.458	0.383	2	-14.122	1	0.0337	0.699	0	0.945	0.487	105.967	235000	4	spotify:track:0QmhPQpdZzRqypsR7Ohndy	https://api.spotify.com/v1/audio-analysis/0QmhPQpdZzRqypsR7Ohndy
Para Quién Canto Yo Entonces (En Vivo)	6	NA	3sIdQMiRs8LpbEUNmVJtGu	Adios Sui Generis Vol III	Sui Generis	06JrPz90c8VRM0YZlpDLrs	0.273	0.284	9	-18.286	1	0.0349	0.461	0.000151	0.866	0.21	82.692	221000	4	spotify:track:06JrPz90c8VRM0YZlpDLrs	https://api.spotify.com/v1/audio-analysis/06JrPz90c8VRM0YZlpDLrs
Cuando Ya Me Empiece a Quedar Solo	1	NA	01SHGcb4X59QOezJ2MhqJx	Confesiones De Invierno	Sui Generis	60tOZaaBTUXfiqxShmGEY1	0.342	0.0597	7	-15.857	0	0.0354	0.844	0	0.155	0.103	117.653	217960	4	spotify:track:60tOZaaBTUXfiqxShmGEY1	https://api.spotify.com/v1/audio-analysis/60tOZaaBTUXfiqxShmGEY1
Bienvenidos al Tren	2	NA	01SHGcb4X59QOezJ2MhqJx	Confesiones De Invierno	Sui Generis	1aXdFFTTUBMdcKsAX2q3vq	0.433	0.367	7	-14.091	1	0.0304	0.0466	3.77e-06	0.347	0.481	125.524	194333	3	spotify:track:1aXdFFTTUBMdcKsAX2q3vq	https://api.spotify.com/v1/audio-analysis/1aXdFFTTUBMdcKsAX2q3vq
Un Hada, un Cisne	3	NA	01SHGcb4X59QOezJ2MhqJx	Confesiones De Invierno	Sui Generis	0DXNPAmAhQ872qL8AWkgsk	0.262	0.223	2	-14.643	1	0.032	0.143	0.00122	0.083	0.118	174.071	385840	3	spotify:track:0DXNPAmAhQ872qL8AWkgsk	https://api.spotify.com/v1/audio-analysis/0DXNPAmAhQ872qL8AWkgsk
Confesiones de Invierno	4	NA	01SHGcb4X59QOezJ2MhqJx	Confesiones De Invierno	Sui Generis	47im9FzRfqAS2KYvw3NhSw	0.476	0.148	2	-15.794	1	0.0313	0.791	0	0.0602	0.261	97.847	245333	4	spotify:track:47im9FzRfqAS2KYvw3NhSw	https://api.spotify.com/v1/audio-analysis/47im9FzRfqAS2KYvw3NhSw
Rasguña las Piedras	5	NA	01SHGcb4X59QOezJ2MhqJx	Confesiones De Invierno	Sui Generis	3lvAzKmRH8vzXQ4xm19v78	0.279	0.346	7	-12.609	1	0.0444	0.239	0	0.0798	0.309	162.506	191227	4	spotify:track:3lvAzKmRH8vzXQ4xm19v78	https://api.spotify.com/v1/audio-analysis/3lvAzKmRH8vzXQ4xm19v78
Lunes Otra Vez	6	NA	01SHGcb4X59QOezJ2MhqJx	Confesiones De Invierno	Sui Generis	7DCumXCLeMSqX8cnMA6ud2	0.617	0.44	7	-12.251	1	0.0386	0.059	0	0.184	0.768	122.879	190200	4	spotify:track:7DCumXCLeMSqX8cnMA6ud2	https://api.spotify.com/v1/audio-analysis/7DCumXCLeMSqX8cnMA6ud2
Aprendizaje	7	NA	01SHGcb4X59QOezJ2MhqJx	Confesiones De Invierno	Sui Generis	1ER1laT8sGa3uSifgRaL5u	0.407	0.151	7	-17.235	1	0.034	0.557	3.98e-05	0.119	0.138	117.497	225400	4	spotify:track:1ER1laT8sGa3uSifgRaL5u	https://api.spotify.com/v1/audio-analysis/1ER1laT8sGa3uSifgRaL5u
Mr. Jones o Pequeña Semblanza de una Familia Tipo Americana	8	NA	01SHGcb4X59QOezJ2MhqJx	Confesiones De Invierno	Sui Generis	7s8fyaidK2GOeM40SitjhO	0.528	0.717	1	-10.335	0	0.0532	0.113	0.00279	0.2	0.925	139.05	104373	4	spotify:track:7s8fyaidK2GOeM40SitjhO	https://api.spotify.com/v1/audio-analysis/7s8fyaidK2GOeM40SitjhO
Tribulaciones, Lamento y Ocaso de un Tonto Rey Imaginario o No	9	NA	01SHGcb4X59QOezJ2MhqJx	Confesiones De Invierno	Sui Generis	4gyCJBCr4RY1VVe6sSDmyH	0.327	0.164	3	-15.471	0	0.0337	0.722	0	0.124	0.125	122.875	358973	4	spotify:track:4gyCJBCr4RY1VVe6sSDmyH	https://api.spotify.com/v1/audio-analysis/4gyCJBCr4RY1VVe6sSDmyH
Alto en la Torre	10	NA	01SHGcb4X59QOezJ2MhqJx	Confesiones De Invierno	Sui Generis	28sGklsX9Awf4FYqYZNgQN	0.277	0.242	2	-11.911	1	0.0302	0.914	0.017	0.147	0.123	81.498	281440	4	spotify:track:28sGklsX9Awf4FYqYZNgQN	https://api.spotify.com/v1/audio-analysis/28sGklsX9Awf4FYqYZNgQN
Canción para Mi Muerte	1	NA	0EdYPXNaKi8QOBwq1C13jM	Vida	Sui Generis	0t0Kl5jxxV3s8bdpILkgmd	0.457	0.277	0	-18.023	1	0.034	0.649	3.66e-06	0.101	0.482	130.833	215907	4	spotify:track:0t0Kl5jxxV3s8bdpILkgmd	https://api.spotify.com/v1/audio-analysis/0t0Kl5jxxV3s8bdpILkgmd
Necesito	2	NA	0EdYPXNaKi8QOBwq1C13jM	Vida	Sui Generis	7H62s62eUQqYXTA3WsrTK7	0.64	0.169	7	-18.195	1	0.0461	0.461	0	0.124	0.199	101.86	133960	4	spotify:track:7H62s62eUQqYXTA3WsrTK7	https://api.spotify.com/v1/audio-analysis/7H62s62eUQqYXTA3WsrTK7
Dime Quién Me Lo Robo	3	NA	0EdYPXNaKi8QOBwq1C13jM	Vida	Sui Generis	5nVKoTSunpaoVyizNjJSwx	0.368	0.176	0	-16.82	1	0.0367	0.808	2.88e-06	0.0815	0.239	124.525	388733	4	spotify:track:5nVKoTSunpaoVyizNjJSwx	https://api.spotify.com/v1/audio-analysis/5nVKoTSunpaoVyizNjJSwx
Estación	4	NA	0EdYPXNaKi8QOBwq1C13jM	Vida	Sui Generis	2qu4H3mIZ1Gdj33TISErup	0.497	0.295	4	-16.225	0	0.0478	0.77	1.09e-06	0.0951	0.491	125.765	90973	4	spotify:track:2qu4H3mIZ1Gdj33TISErup	https://api.spotify.com/v1/audio-analysis/2qu4H3mIZ1Gdj33TISErup
Toma Dos Blues	5	NA	0EdYPXNaKi8QOBwq1C13jM	Vida	Sui Generis	5J2bLVLlFCEInLptCh5TMr	0.535	0.254	7	-17.861	1	0.0386	0.358	0.00516	0.582	0.614	105.17	213093	3	spotify:track:5J2bLVLlFCEInLptCh5TMr	https://api.spotify.com/v1/audio-analysis/5J2bLVLlFCEInLptCh5TMr
Natalio Ruiz, el Hombrecito del Sombrero Gris	6	NA	0EdYPXNaKi8QOBwq1C13jM	Vida	Sui Generis	5Po9Vxwr4ZowkQzCrgWlnA	0.411	0.111	7	-18.345	1	0.0384	0.892	0	0.0594	0.198	141.154	223800	3	spotify:track:5Po9Vxwr4ZowkQzCrgWlnA	https://api.spotify.com/v1/audio-analysis/5Po9Vxwr4ZowkQzCrgWlnA
Mariel y el Capitán	7	NA	0EdYPXNaKi8QOBwq1C13jM	Vida	Sui Generis	3O0yOE56Ff0dwHDaKvziWq	0.493	0.211	2	-16.128	1	0.0578	0.757	0	0.0775	0.496	105.555	163667	1	spotify:track:3O0yOE56Ff0dwHDaKvziWq	https://api.spotify.com/v1/audio-analysis/3O0yOE56Ff0dwHDaKvziWq
Amigo Vuelve a Casa Pronto	8	NA	0EdYPXNaKi8QOBwq1C13jM	Vida	Sui Generis	0LDITMyS2hzFFd9wAp37Vw	0.328	0.406	0	-14.768	1	0.0303	0.319	0.000829	0.136	0.722	146.442	205667	4	spotify:track:0LDITMyS2hzFFd9wAp37Vw	https://api.spotify.com/v1/audio-analysis/0LDITMyS2hzFFd9wAp37Vw
Quizás, Porque	9	NA	0EdYPXNaKi8QOBwq1C13jM	Vida	Sui Generis	1qa1RJbrfCOZ8ptY73DzS1	0.448	0.0189	2	-27.167	1	0.0443	0.937	0.000427	0.125	0.211	99.654	132973	3	spotify:track:1qa1RJbrfCOZ8ptY73DzS1	https://api.spotify.com/v1/audio-analysis/1qa1RJbrfCOZ8ptY73DzS1
Cuando Comenzamos a Nacer	10	NA	0EdYPXNaKi8QOBwq1C13jM	Vida	Sui Generis	2kUQUEjI5ot3zuMSNwslr5	0.425	0.22	9	-16.671	0	0.0391	0.62	1.26e-05	0.0812	0.314	137.482	163160	4	spotify:track:2kUQUEjI5ot3zuMSNwslr5	https://api.spotify.com/v1/audio-analysis/2kUQUEjI5ot3zuMSNwslr5
Pos Ludio	11	NA	0EdYPXNaKi8QOBwq1C13jM	Vida	Sui Generis	3uG6U9gtwSGGciEu1R3R0M	0.495	0.136	9	-18.99	0	0.0443	0.927	0.96	0.14	0.454	99.08	65773	4	spotify:track:3uG6U9gtwSGGciEu1R3R0M	https://api.spotify.com/v1/audio-analysis/3uG6U9gtwSGGciEu1R3R0M
En Las Calles De Costa Rica	8	NA	6hlwylwLskentQQsbTKpcj	Peliculas	La Máquina de Hacer Pájaros	4ZcdYRZsuTaZPkurN3jVl5	0.437	0.692	0	-13.062	1	0.066	0.00226	0.154	0.153	0.545	132.679	239480	4	NA	NA
Hipercandombe	5	NA	6hlwylwLskentQQsbTKpcj	Peliculas	La Máquina de Hacer Pájaros	0h9QE6kspuK23cB8AYwmjZ	0.429	0.547	9	-11.052	0	0.19	0.00144	1.8e-05	0.083	0.733	150.703	270627	4	NA	NA
Marilyn, La Cenicienta Y Las Mujeres	2	NA	6hlwylwLskentQQsbTKpcj	Peliculas	La Máquina de Hacer Pájaros	2tG1hIdBRuNw8tvGcSi5tw	0.334	0.376	9	-14.991	1	0.0328	0.255	0.0894	0.183	0.267	121.479	263947	4	NA	NA
No Te Dejes Desanimar	3	NA	6hlwylwLskentQQsbTKpcj	Peliculas	La Máquina de Hacer Pájaros	1MQpJgQp0goNJtEg9fBtnt	0.628	0.375	9	-14.553	0	0.0343	0.649	1.06e-06	0.273	0.42	124.14	247947	4	NA	NA
Obertura 777 - Instrumental	1	NA	6hlwylwLskentQQsbTKpcj	Peliculas	La Máquina de Hacer Pájaros	5jnvGKrWWmV6sikCueDxv9	0.415	0.621	0	-13.362	1	0.0547	0.0684	0.689	0.373	0.187	106.674	291093	4	NA	NA
Que Se Puede Hacer Salvo Ver Peliculas	4	NA	6hlwylwLskentQQsbTKpcj	Peliculas	La Máquina de Hacer Pájaros	0evTkLjoSWqhHSQrn6FCaA	0.529	0.505	7	-14.447	1	0.039	0.122	0.585	0.247	0.338	117.685	372147	4	NA	NA
Ruta Perdedora	7	NA	6hlwylwLskentQQsbTKpcj	Peliculas	La Máquina de Hacer Pájaros	0zD5bRmN8jDzZRMHhDYers	0.441	0.502	9	-13.945	0	0.0412	0.215	0.000843	0.228	0.142	128.144	338013	4	NA	NA
Vendedor De Las Chicas De Plastico	6	NA	6hlwylwLskentQQsbTKpcj	Peliculas	La Máquina de Hacer Pájaros	2bAtGpjZV0Zv4If6gPA0x2	0.573	0.552	7	-14.424	1	0.0655	0.0334	0.0998	0.115	0.497	134.212	283493	4	NA	NA
Ah Te Vi Entre Las Luces	7	NA	4uXadaCsBVwLK6s5V14Kjw	La Máquina De Hacer Pájaros	La Máquina de Hacer Pájaros	3uZfEOQOiAmHXDV02FZM4e	0.321	0.348	11	-14.407	0	0.0339	0.0116	0.803	0.14	0.0667	113.101	670507	4	NA	NA
Boletos, Pases Y Abonos	3	NA	4uXadaCsBVwLK6s5V14Kjw	La Máquina De Hacer Pájaros	La Máquina de Hacer Pájaros	7rXJAqUTO6aEYDEBBMw9ww	0.567	0.508	7	-14.62	1	0.0807	0.000712	0.623	0.134	0.48	111.149	391013	4	NA	NA
Bubulina	1	NA	4uXadaCsBVwLK6s5V14Kjw	La Máquina De Hacer Pájaros	La Máquina de Hacer Pájaros	3oemuYBDjVOwHOHfPfqRHr	0.239	0.185	9	-17.821	0	0.0352	0.0569	0.0806	0.0985	0.0382	104.705	335853	4	NA	NA
Como Mata el Viento Norte	2	NA	4uXadaCsBVwLK6s5V14Kjw	La Máquina De Hacer Pájaros	La Máquina de Hacer Pájaros	7BbpLe12HpkoZJcJs1A3SP	0.451	0.401	0	-14.756	1	0.0449	0.0408	0.000755	0.183	0.269	87.484	164440	4	NA	NA
No Puedo Verme Mas	4	NA	4uXadaCsBVwLK6s5V14Kjw	La Máquina De Hacer Pájaros	La Máquina de Hacer Pájaros	6mSqnp1KdNAV5mZcYOA92a	0.404	0.63	2	-12.743	1	0.0867	0.0199	0.0677	0.201	0.612	140.147	250293	4	NA	NA
Por Probar El Vino Y El Agua Salada	6	NA	4uXadaCsBVwLK6s5V14Kjw	La Máquina De Hacer Pájaros	La Máquina de Hacer Pájaros	5N51Oz7iz2i1Y3vsSutYJq	0.33	0.435	7	-13.622	1	0.0307	0.0137	0	0.367	0.543	108.273	200693	4	NA	NA
Rock And Roll	5	NA	4uXadaCsBVwLK6s5V14Kjw	La Máquina De Hacer Pájaros	La Máquina de Hacer Pájaros	6Fv1cm5OlaYFTBuyMh7UYU	0.391	0.487	7	-13.651	1	0.0468	0.0117	0.492	0.104	0.124	151.877	247147	4	NA	NA
